user_id,username,role,grade,major,class_name,profile_tag,assessment_date,usage_frequency,scenario_pervasiveness,academic_substitution,independent_thinking_loss,result_verification_weakness,critical_judgement_weakness,academic_integrity_risk,privacy_security_risk,social_collaboration_displacement,emotional_dependence
2098,2024040039,student,2024,数据科学与大数据技术,2024级数科1班,效率驱动型,2025-11-12 21:18:00,58.68,72.57,74.05,59.88,49.43,39.59,53.35,46.63,31.21,50.44
2098,2024040039,student,2024,数据科学与大数据技术,2024级数科1班,效率驱动型,2026-03-18 20:47:00,59.97,62.31,72.1,56.3,51.45,45.88,50.59,38.48,36.57,40.08
2098,2024040039,student,2024,数据科学与大数据技术,2024级数科1班,效率驱动型,2026-04-07 20:43:00,57.82,65.79,70.84,58.94,38.21,43.18,52.0,30.27,36.06,45.61
2099,2025020043,student,2025,计算机科学与技术,2025级计科1班,泛化依赖型,2025-09-20 20:10:00,69.06,73.27,77.98,63.32,52.56,49.63,52.16,39.79,42.0,53.4
2099,2025020043,student,2025,计算机科学与技术,2025级计科1班,泛化依赖型,2025-10-14 18:32:00,69.06,74.38,74.24,65.81,46.83,48.76,61.47,50.33,46.47,54.83
2099,2025020043,student,2025,计算机科学与技术,2025级计科1班,泛化依赖型,2025-11-09 22:46:00,66.69,73.06,78.01,73.88,40.73,44.95,58.08,45.71,47.72,53.38
2100,2022090015,student,2022,汉语言文学,2022级汉文1班,平衡辅助型,2025-11-15 20:23:00,34.31,49.28,60.21,43.32,38.02,29.59,41.26,24.48,38.38,42.63
2100,2022090015,student,2022,汉语言文学,2022级汉文1班,平衡辅助型,2025-12-26 23:25:00,53.76,49.46,59.08,46.96,36.33,43.95,47.75,37.97,34.86,41.42
2101,2025050026,student,2025,网络工程,2025级网工2班,高压替代型,2025-09-20 20:13:00,71.85,76.78,92.94,68.4,55.29,43.84,68.48,48.15,44.28,54.1
2101,2025050026,student,2025,网络工程,2025级网工2班,高压替代型,2025-10-13 22:31:00,70.39,81.59,87.7,69.18,58.45,53.18,68.81,48.01,42.51,54.09
2101,2025050026,student,2025,网络工程,2025级网工2班,高压替代型,2026-03-11 18:45:00,77.67,80.67,97.03,65.74,55.08,56.39,65.47,41.95,43.56,59.04
2101,2025050026,student,2025,网络工程,2025级网工2班,高压替代型,2026-04-12 21:44:00,77.39,83.17,91.97,75.56,53.18,48.9,72.74,43.09,47.09,56.18
2102,2023030034,student,2023,人工智能,2023级人工智能2班,泛化依赖型,2025-10-20 21:07:00,72.16,79.0,83.29,67.25,52.14,50.49,63.18,44.68,48.07,54.47
2102,2023030034,student,2023,人工智能,2023级人工智能2班,泛化依赖型,2025-12-20 00:12:00,74.79,79.07,87.14,68.32,58.02,43.22,59.59,51.17,46.2,52.78
2102,2023030034,student,2023,人工智能,2023级人工智能2班,泛化依赖型,2026-01-15 21:49:00,66.92,87.32,89.65,74.78,56.32,48.92,54.92,43.11,42.71,53.05
2102,2023030034,student,2023,人工智能,2023级人工智能2班,泛化依赖型,2026-04-07 22:48:00,78.24,82.82,80.78,71.62,59.93,51.05,61.82,37.93,50.27,61.39
2103,2022040021,student,2022,数据科学与大数据技术,2022级数科1班,自主审慎型,2025-12-22 22:22:00,45.33,54.64,59.22,43.57,38.82,30.8,38.24,30.74,26.76,37.88
2103,2022040021,student,2022,数据科学与大数据技术,2022级数科1班,自主审慎型,2026-03-14 18:26:00,42.42,50.62,57.55,45.16,33.11,28.31,38.26,29.83,24.14,35.36
2103,2022040021,student,2022,数据科学与大数据技术,2022级数科1班,自主审慎型,2026-04-08 18:54:00,43.68,51.87,54.06,38.01,38.16,30.02,29.91,24.82,28.02,36.42
2104,2022030024,student,2022,人工智能,2022级人工智能2班,效率驱动型,2025-09-18 17:11:00,52.99,76.56,69.92,60.05,45.96,42.54,46.07,38.29,37.69,39.96
2104,2022030024,student,2022,人工智能,2022级人工智能2班,效率驱动型,2025-10-16 22:19:00,55.11,73.84,72.24,52.63,42.6,36.51,50.45,37.27,39.05,54.55
2104,2022030024,student,2022,人工智能,2022级人工智能2班,效率驱动型,2025-11-15 23:23:00,66.0,70.23,79.3,53.39,48.66,43.22,55.73,36.77,43.52,52.4
2104,2022030024,student,2022,人工智能,2022级人工智能2班,效率驱动型,2026-03-17 17:45:00,56.68,70.2,71.95,52.57,38.28,33.42,47.65,31.27,41.98,52.81
2104,2022030024,student,2022,人工智能,2022级人工智能2班,效率驱动型,2026-04-07 22:24:00,58.81,76.6,71.66,55.5,46.44,39.02,47.27,38.92,40.22,54.25
2105,2024040040,student,2024,数据科学与大数据技术,2024级数科2班,平衡辅助型,2025-09-22 17:37:00,51.33,64.22,64.37,48.1,43.02,42.34,39.87,32.1,34.63,38.2
2105,2024040040,student,2024,数据科学与大数据技术,2024级数科2班,平衡辅助型,2025-11-11 20:20:00,52.87,60.67,62.61,49.93,40.22,42.73,44.26,31.34,28.69,35.69
2105,2024040040,student,2024,数据科学与大数据技术,2024级数科2班,平衡辅助型,2026-01-09 19:54:00,52.97,65.81,74.38,52.35,38.35,36.98,42.0,31.07,30.35,38.49
2105,2024040040,student,2024,数据科学与大数据技术,2024级数科2班,平衡辅助型,2026-03-12 21:06:00,48.63,60.78,62.93,47.74,40.7,36.86,30.81,29.07,26.71,31.76
2106,2024050026,student,2024,网络工程,2024级网工2班,谨慎低频型,2025-09-19 18:32:00,31.1,40.18,40.95,22.82,25.6,15.42,30.57,21.58,23.56,29.68
2106,2024050026,student,2024,网络工程,2024级网工2班,谨慎低频型,2025-10-14 20:36:00,28.73,43.77,37.27,27.85,23.96,23.14,25.95,24.93,26.74,20.85
2106,2024050026,student,2024,网络工程,2024级网工2班,谨慎低频型,2025-11-11 19:25:00,29.8,41.99,50.26,36.54,20.77,23.7,32.24,24.56,29.96,28.19
2106,2024050026,student,2024,网络工程,2024级网工2班,谨慎低频型,2025-12-25 00:23:00,26.83,31.93,46.89,27.85,23.98,23.85,22.13,13.01,17.74,28.62
2106,2024050026,student,2024,网络工程,2024级网工2班,谨慎低频型,2026-04-06 20:14:00,23.39,35.22,41.23,29.98,30.22,15.51,27.23,21.6,13.0,21.75
2107,2024010052,student,2024,软件工程,2024级软工1班,高压替代型,2025-09-18 21:39:00,64.23,73.77,88.43,69.62,53.02,47.69,66.74,42.66,45.61,55.82
2107,2024010052,student,2024,软件工程,2024级软工1班,高压替代型,2025-10-14 21:58:00,69.9,73.98,83.77,63.12,54.65,57.98,67.33,40.93,40.89,61.45
2107,2024010052,student,2024,软件工程,2024级软工1班,高压替代型,2025-11-10 21:10:00,68.62,74.92,85.43,70.21,55.34,56.98,67.88,41.43,48.28,63.74
2107,2024010052,student,2024,软件工程,2024级软工1班,高压替代型,2026-01-08 22:50:00,66.16,80.8,88.14,60.9,54.6,50.23,73.39,41.84,50.9,57.93
2107,2024010052,student,2024,软件工程,2024级软工1班,高压替代型,2026-03-10 21:53:00,69.01,76.28,85.26,69.83,53.25,56.24,66.82,49.76,53.79,58.86
2108,2024040041,student,2024,数据科学与大数据技术,2024级数科1班,谨慎低频型,2025-10-20 20:15:00,28.34,47.13,45.52,33.79,29.17,32.16,32.59,18.28,26.4,29.39
2108,2024040041,student,2024,数据科学与大数据技术,2024级数科1班,谨慎低频型,2025-11-10 22:05:00,27.41,47.82,51.35,33.25,21.45,21.45,32.07,23.75,25.38,23.93
2108,2024040041,student,2024,数据科学与大数据技术,2024级数科1班,谨慎低频型,2026-04-07 21:20:00,23.37,46.59,49.03,31.23,26.05,26.75,34.09,21.27,19.65,28.84
2109,2023020033,student,2023,计算机科学与技术,2023级计科3班,效率驱动型,2025-09-19 17:47:00,70.22,66.4,71.25,58.52,44.5,40.04,54.73,33.74,42.61,57.6
2109,2023020033,student,2023,计算机科学与技术,2023级计科3班,效率驱动型,2025-10-17 20:11:00,62.35,75.01,73.44,51.93,44.66,37.75,51.56,37.42,43.19,48.28
2109,2023020033,student,2023,计算机科学与技术,2023级计科3班,效率驱动型,2025-11-11 18:50:00,64.23,71.9,74.31,63.83,47.32,43.98,52.92,38.3,42.02,53.21
2109,2023020033,student,2023,计算机科学与技术,2023级计科3班,效率驱动型,2026-01-11 22:23:00,72.54,66.88,76.47,58.06,46.39,41.04,55.17,38.5,41.18,49.76
2109,2023020033,student,2023,计算机科学与技术,2023级计科3班,效率驱动型,2026-03-15 21:57:00,58.76,77.6,73.21,63.0,46.1,37.61,56.33,33.06,32.66,53.42
2110,2023010034,student,2023,软件工程,2023级软工1班,失衡高依赖型,2025-10-17 21:15:00,82.3,83.87,95.8,65.64,64.41,61.9,69.0,58.75,53.9,68.7
2110,2023010034,student,2023,软件工程,2023级软工1班,失衡高依赖型,2025-11-11 22:22:00,83.57,89.16,90.93,76.96,61.83,65.04,72.34,53.34,55.89,66.79
2111,2025010029,student,2025,软件工程,2025级软工2班,泛化依赖型,2025-09-16 17:33:00,69.92,75.65,80.7,61.43,50.82,48.54,60.98,42.98,42.13,45.16
2111,2025010029,student,2025,软件工程,2025级软工2班,泛化依赖型,2025-10-20 19:05:00,68.33,78.54,93.71,67.06,51.58,54.32,62.97,47.27,52.77,57.28
2111,2025010029,student,2025,软件工程,2025级软工2班,泛化依赖型,2025-12-21 22:21:00,78.36,84.26,86.23,66.49,59.31,44.85,61.92,45.97,50.16,56.04
2112,2025080021,student,2025,财务管理,2025级财管1班,高压替代型,2025-10-18 18:22:00,66.39,68.7,85.8,59.88,45.07,46.11,65.53,40.5,44.12,55.5
2112,2025080021,student,2025,财务管理,2025级财管1班,高压替代型,2026-03-10 21:39:00,67.94,77.16,83.97,67.69,49.62,54.58,61.62,40.76,36.82,54.87
2112,2025080021,student,2025,财务管理,2025级财管1班,高压替代型,2026-04-05 22:02:00,70.96,72.67,78.02,74.15,54.54,47.51,63.17,44.52,46.37,58.14
2113,2024010053,student,2024,软件工程,2024级软工2班,平衡辅助型,2025-09-18 19:37:00,47.35,58.46,59.94,39.76,31.36,34.0,38.73,28.41,27.78,32.85
2113,2024010053,student,2024,软件工程,2024级软工2班,平衡辅助型,2025-11-15 21:19:00,42.7,56.15,62.64,47.28,42.09,37.58,40.94,28.64,27.78,35.9
2113,2024010053,student,2024,软件工程,2024级软工2班,平衡辅助型,2026-03-12 20:08:00,37.42,55.02,62.09,39.28,37.91,33.01,37.48,21.45,19.83,39.26
2114,2023030035,student,2023,人工智能,2023级人工智能1班,自主审慎型,2025-10-12 19:59:00,29.51,43.29,54.49,30.45,23.97,25.13,34.12,19.2,23.37,32.49
2114,2023030035,student,2023,人工智能,2023级人工智能1班,自主审慎型,2025-12-27 00:29:00,27.31,40.52,53.19,33.73,32.51,29.79,34.37,28.22,25.73,33.32
2114,2023030035,student,2023,人工智能,2023级人工智能1班,自主审慎型,2026-03-17 17:36:00,25.47,40.07,54.26,34.14,27.7,28.81,34.99,19.98,25.52,34.11
2115,2024020039,student,2024,计算机科学与技术,2024级计科3班,谨慎低频型,2025-09-17 18:17:00,26.15,42.2,47.15,30.98,27.89,25.26,29.43,19.81,12.44,26.09
2115,2024020039,student,2024,计算机科学与技术,2024级计科3班,谨慎低频型,2025-10-12 22:36:00,28.49,38.11,35.97,34.16,29.17,23.5,29.58,19.51,17.78,29.63
2115,2024020039,student,2024,计算机科学与技术,2024级计科3班,谨慎低频型,2025-12-19 21:55:00,29.82,41.91,46.23,33.61,30.92,21.97,29.15,22.66,22.04,23.49
2115,2024020039,student,2024,计算机科学与技术,2024级计科3班,谨慎低频型,2026-04-05 22:26:00,25.09,38.95,40.32,29.31,30.85,21.05,30.92,20.96,22.22,26.05
2116,2025030035,student,2025,人工智能,2025级人工智能1班,谨慎低频型,2025-10-15 17:56:00,27.61,39.36,45.89,34.08,27.64,18.26,26.62,14.51,21.71,28.29
2116,2025030035,student,2025,人工智能,2025级人工智能1班,谨慎低频型,2025-12-25 21:48:00,27.64,48.21,48.98,32.39,33.51,29.32,34.24,23.09,25.69,30.97
2116,2025030035,student,2025,人工智能,2025级人工智能1班,谨慎低频型,2026-03-12 19:42:00,23.52,43.4,44.16,24.66,32.09,19.59,30.7,24.09,17.19,20.37
2116,2025030035,student,2025,人工智能,2025级人工智能1班,谨慎低频型,2026-04-06 18:49:00,23.9,45.28,37.44,28.16,25.77,26.43,24.87,21.46,20.56,30.46
2117,2024090025,student,2024,汉语言文学,2024级汉文1班,高压替代型,2025-10-16 19:33:00,66.21,68.31,82.75,68.92,51.62,51.21,65.9,38.97,48.73,59.09
2117,2024090025,student,2024,汉语言文学,2024级汉文1班,高压替代型,2025-12-20 21:34:00,65.11,75.22,73.0,65.75,49.76,50.65,63.63,37.74,51.68,69.51
2118,2022100014,student,2022,心理学,2022级心理2班,效率驱动型,2026-01-11 19:12:00,49.63,59.66,67.15,51.88,45.55,43.1,53.65,33.62,44.44,47.49
2118,2022100014,student,2022,心理学,2022级心理2班,效率驱动型,2026-03-18 18:11:00,48.31,62.79,62.16,56.54,41.0,34.08,53.94,36.56,34.95,46.86
2119,2023020034,student,2023,计算机科学与技术,2023级计科1班,效率驱动型,2025-09-19 19:23:00,52.6,66.04,69.68,53.91,45.76,46.24,56.29,35.53,45.41,48.61
2119,2023020034,student,2023,计算机科学与技术,2023级计科1班,效率驱动型,2025-11-08 20:55:00,52.13,65.77,71.0,57.94,50.65,41.4,48.97,35.22,39.21,48.33
2119,2023020034,student,2023,计算机科学与技术,2023级计科1班,效率驱动型,2026-03-10 21:27:00,60.17,63.57,76.38,58.01,43.47,39.43,51.69,32.48,41.8,56.59
2119,2023020034,student,2023,计算机科学与技术,2023级计科1班,效率驱动型,2026-04-07 19:11:00,50.64,66.44,74.74,56.53,47.45,37.0,50.75,30.84,42.29,53.43
2120,2023050025,student,2023,网络工程,2023级网工1班,效率驱动型,2025-09-21 18:50:00,51.33,66.98,71.29,59.67,46.01,39.58,52.49,29.9,39.0,48.04
2120,2023050025,student,2023,网络工程,2023级网工1班,效率驱动型,2025-10-12 19:13:00,54.4,66.65,70.36,66.35,50.84,49.52,50.76,30.54,40.0,46.56
2120,2023050025,student,2023,网络工程,2023级网工1班,效率驱动型,2025-11-09 19:11:00,54.07,65.45,69.87,57.22,52.45,49.14,57.34,36.56,31.77,48.55
2120,2023050025,student,2023,网络工程,2023级网工1班,效率驱动型,2025-12-20 23:10:00,54.0,74.09,75.54,58.84,50.48,42.78,56.63,29.78,45.88,47.18
2121,2025050027,student,2025,网络工程,2025级网工1班,泛化依赖型,2025-11-15 21:52:00,69.51,77.65,85.02,63.6,53.78,46.6,55.3,45.48,48.8,52.69
2121,2025050027,student,2025,网络工程,2025级网工1班,泛化依赖型,2025-12-24 21:33:00,65.25,77.35,84.37,66.14,52.58,46.18,59.88,43.59,49.73,59.9
2121,2025050027,student,2025,网络工程,2025级网工1班,泛化依赖型,2026-03-14 21:30:00,67.74,82.46,83.66,63.54,46.29,44.53,59.62,48.74,48.68,57.31
2121,2025050027,student,2025,网络工程,2025级网工1班,泛化依赖型,2026-04-11 21:02:00,68.5,79.62,82.69,63.48,49.1,45.54,62.26,46.3,51.29,54.17
2122,2025100019,student,2025,心理学,2025级心理1班,泛化依赖型,2025-09-17 18:28:00,62.84,70.22,73.95,61.95,48.32,44.53,54.0,35.92,40.91,57.29
2122,2025100019,student,2025,心理学,2025级心理1班,泛化依赖型,2025-10-13 21:34:00,63.7,68.12,71.57,56.48,48.3,44.9,60.92,35.26,36.38,50.32
2122,2025100019,student,2025,心理学,2025级心理1班,泛化依赖型,2025-11-14 22:50:00,60.91,56.62,69.27,53.97,53.3,48.36,58.96,36.22,38.94,52.2
2122,2025100019,student,2025,心理学,2025级心理1班,泛化依赖型,2026-04-12 20:27:00,63.25,67.41,65.86,58.14,48.8,50.16,55.8,32.26,38.13,49.92
2123,2022040022,student,2022,数据科学与大数据技术,2022级数科2班,平衡辅助型,2025-11-11 18:52:00,44.47,57.01,58.46,41.31,36.45,33.42,47.18,27.06,32.83,34.24
2123,2022040022,student,2022,数据科学与大数据技术,2022级数科2班,平衡辅助型,2025-12-22 20:04:00,47.52,53.98,61.89,43.87,33.63,39.27,43.61,29.65,27.91,42.23
2123,2022040022,student,2022,数据科学与大数据技术,2022级数科2班,平衡辅助型,2026-01-15 20:33:00,43.57,57.25,66.1,42.46,43.08,35.53,47.79,30.22,32.75,36.01
2123,2022040022,student,2022,数据科学与大数据技术,2022级数科2班,平衡辅助型,2026-03-13 21:08:00,38.68,46.8,54.06,39.28,34.58,26.59,44.87,26.03,29.98,29.08
2123,2022040022,student,2022,数据科学与大数据技术,2022级数科2班,平衡辅助型,2026-04-06 20:45:00,42.8,64.03,56.88,45.59,38.2,36.48,51.34,29.81,22.58,40.98
2124,2023090020,student,2023,汉语言文学,2023级汉文2班,泛化依赖型,2025-10-13 21:19:00,58.11,70.81,67.94,65.79,45.25,47.27,51.49,30.03,51.02,55.08
2124,2023090020,student,2023,汉语言文学,2023级汉文2班,泛化依赖型,2025-11-08 18:40:00,71.18,82.73,72.6,63.66,49.51,50.74,47.08,36.38,47.71,55.13
2124,2023090020,student,2023,汉语言文学,2023级汉文2班,泛化依赖型,2025-12-26 23:53:00,60.67,65.1,72.8,66.06,53.36,48.79,56.6,31.0,48.09,59.98
2124,2023090020,student,2023,汉语言文学,2023级汉文2班,泛化依赖型,2026-03-13 20:14:00,63.65,64.07,69.78,63.3,44.62,43.05,51.94,37.98,49.67,53.98
2125,2025020044,student,2025,计算机科学与技术,2025级计科2班,效率驱动型,2025-09-18 20:15:00,57.98,65.21,69.16,57.15,41.21,48.15,54.41,40.73,33.29,44.24
2125,2025020044,student,2025,计算机科学与技术,2025级计科2班,效率驱动型,2025-12-19 23:58:00,57.54,71.79,68.97,54.12,43.98,41.67,59.92,38.97,34.72,47.92
2125,2025020044,student,2025,计算机科学与技术,2025级计科2班,效率驱动型,2026-01-11 20:55:00,57.99,68.59,76.79,55.47,47.95,40.8,55.84,38.6,38.53,51.42
2126,2023090021,student,2023,汉语言文学,2023级汉文1班,泛化依赖型,2025-09-14 21:36:00,74.16,76.21,76.08,65.64,49.11,47.95,50.04,42.6,44.18,57.86
2126,2023090021,student,2023,汉语言文学,2023级汉文1班,泛化依赖型,2025-12-22 21:55:00,61.77,79.38,77.62,65.35,50.74,42.04,57.92,41.98,46.0,58.48
2126,2023090021,student,2023,汉语言文学,2023级汉文1班,泛化依赖型,2026-04-12 19:03:00,70.96,71.39,82.09,67.76,51.48,50.48,52.49,37.28,50.06,57.8
2127,2025080022,student,2025,财务管理,2025级财管2班,效率驱动型,2025-09-16 20:08:00,59.38,63.18,64.13,56.14,40.6,48.48,45.45,35.66,42.42,47.81
2127,2025080022,student,2025,财务管理,2025级财管2班,效率驱动型,2025-11-16 23:07:00,51.57,65.67,67.59,60.27,39.38,43.92,47.48,37.0,44.3,57.73
2127,2025080022,student,2025,财务管理,2025级财管2班,效率驱动型,2026-03-13 17:25:00,50.56,58.82,71.42,61.9,43.04,42.4,53.7,34.51,37.28,51.88
2127,2025080022,student,2025,财务管理,2025级财管2班,效率驱动型,2026-04-08 23:29:00,63.15,62.44,68.67,56.23,44.83,45.69,40.79,34.38,38.74,41.92
2128,2022090016,student,2022,汉语言文学,2022级汉文2班,平衡辅助型,2025-09-20 18:15:00,39.12,45.08,52.9,45.74,37.87,31.29,46.03,23.79,29.73,35.82
2128,2022090016,student,2022,汉语言文学,2022级汉文2班,平衡辅助型,2026-04-11 21:14:00,42.85,49.78,57.75,51.21,38.63,41.12,45.03,26.92,33.83,39.88
2129,2025030036,student,2025,人工智能,2025级人工智能2班,自主审慎型,2025-12-26 23:25:00,33.12,42.38,55.41,37.19,36.95,30.49,35.66,22.24,21.45,43.01
2129,2025030036,student,2025,人工智能,2025级人工智能2班,自主审慎型,2026-01-15 18:20:00,29.25,52.19,55.24,41.27,43.5,30.0,41.04,26.93,26.09,31.99
2129,2025030036,student,2025,人工智能,2025级人工智能2班,自主审慎型,2026-04-04 23:19:00,32.78,54.52,57.29,41.65,30.31,23.31,37.33,32.02,24.63,35.3
2130,2024100030,student,2024,心理学,2024级心理2班,平衡辅助型,2025-11-08 19:53:00,37.46,54.35,58.84,50.04,36.25,34.94,47.07,30.04,36.89,33.89
2130,2024100030,student,2024,心理学,2024级心理2班,平衡辅助型,2025-12-24 23:22:00,41.92,52.73,58.62,49.42,31.24,34.25,36.55,26.81,30.85,40.68
2130,2024100030,student,2024,心理学,2024级心理2班,平衡辅助型,2026-03-11 20:37:00,37.59,49.65,51.47,43.32,38.04,31.31,35.16,26.13,30.09,33.82
2130,2024100030,student,2024,心理学,2024级心理2班,平衡辅助型,2026-04-05 21:05:00,42.75,52.75,59.34,42.33,33.86,30.34,41.54,26.27,27.15,40.54
2131,2024080025,student,2024,财务管理,2024级财管1班,情绪迁移型,2025-10-14 22:08:00,39.92,58.74,64.14,58.34,44.86,41.76,49.33,25.76,42.55,61.72
2131,2024080025,student,2024,财务管理,2024级财管1班,情绪迁移型,2025-11-15 21:12:00,45.74,49.24,60.11,50.76,42.36,31.49,53.6,28.07,45.75,52.06
2131,2024080025,student,2024,财务管理,2024级财管1班,情绪迁移型,2026-01-10 22:34:00,45.05,56.53,66.3,53.93,41.38,35.65,47.81,32.58,45.41,60.13
2131,2024080025,student,2024,财务管理,2024级财管1班,情绪迁移型,2026-03-13 20:48:00,52.25,60.4,58.76,52.93,42.66,42.72,49.29,39.72,35.92,51.82
2132,2024060019,student,2024,数字媒体技术,2024级数媒1班,自主审慎型,2025-09-21 17:55:00,43.54,53.17,61.34,42.46,27.75,33.44,34.39,25.64,20.98,31.54
2132,2024060019,student,2024,数字媒体技术,2024级数媒1班,自主审慎型,2025-10-20 18:08:00,40.51,54.46,61.62,40.58,34.53,36.06,38.86,28.7,27.9,37.36
2133,2024020040,student,2024,计算机科学与技术,2024级计科1班,平衡辅助型,2025-09-21 20:35:00,42.95,55.51,71.52,47.17,45.42,37.63,46.14,33.26,31.75,43.45
2133,2024020040,student,2024,计算机科学与技术,2024级计科1班,平衡辅助型,2025-10-14 18:52:00,48.22,58.59,66.22,43.7,39.33,30.02,41.67,29.16,30.81,40.18
2133,2024020040,student,2024,计算机科学与技术,2024级计科1班,平衡辅助型,2026-03-13 21:04:00,46.78,63.92,63.74,51.86,46.76,36.78,38.64,25.44,31.71,41.99
2133,2024020040,student,2024,计算机科学与技术,2024级计科1班,平衡辅助型,2026-04-04 19:45:00,44.79,55.71,60.6,52.32,37.94,39.54,47.08,35.41,29.07,42.78
2134,2025020045,student,2025,计算机科学与技术,2025级计科3班,平衡辅助型,2025-09-19 18:32:00,45.22,65.73,65.21,51.02,39.54,36.97,49.6,26.78,38.43,37.52
2134,2025020045,student,2025,计算机科学与技术,2025级计科3班,平衡辅助型,2025-12-23 21:33:00,47.43,60.41,73.63,57.82,39.54,40.31,47.77,29.76,40.97,51.23
2134,2025020045,student,2025,计算机科学与技术,2025级计科3班,平衡辅助型,2026-01-12 22:10:00,48.8,65.08,68.55,48.41,43.15,37.57,44.71,30.94,36.12,43.71
2135,2023030036,student,2023,人工智能,2023级人工智能2班,泛化依赖型,2025-09-22 21:30:00,63.66,79.83,77.48,64.7,50.66,50.76,59.24,44.32,42.44,51.33
2135,2023030036,student,2023,人工智能,2023级人工智能2班,泛化依赖型,2025-11-13 20:00:00,72.88,86.41,77.84,69.72,54.6,54.2,56.74,32.55,42.6,53.29
2135,2023030036,student,2023,人工智能,2023级人工智能2班,泛化依赖型,2025-12-27 22:25:00,66.68,83.64,86.18,62.01,57.78,52.84,64.17,44.23,46.48,62.8
2135,2023030036,student,2023,人工智能,2023级人工智能2班,泛化依赖型,2026-01-10 22:12:00,69.66,87.41,83.95,66.06,57.45,56.87,61.81,49.07,47.43,57.84
2136,2022080025,student,2022,财务管理,2022级财管1班,情绪迁移型,2025-12-22 00:11:00,52.38,65.04,68.72,61.24,40.74,38.5,61.55,27.0,45.19,60.19
2136,2022080025,student,2022,财务管理,2022级财管1班,情绪迁移型,2026-01-10 21:47:00,61.05,71.91,78.65,61.28,43.81,46.5,49.84,34.94,49.38,54.57
2136,2022080025,student,2022,财务管理,2022级财管1班,情绪迁移型,2026-03-15 19:46:00,58.12,65.66,75.48,51.03,45.74,40.92,50.22,37.15,46.75,58.88
2137,2022010045,student,2022,软件工程,2022级软工3班,平衡辅助型,2025-11-08 22:09:00,37.94,55.37,67.22,39.93,40.92,37.69,40.04,32.52,30.79,36.73
2137,2022010045,student,2022,软件工程,2022级软工3班,平衡辅助型,2025-12-24 23:17:00,47.53,60.91,61.34,46.02,41.72,39.6,40.08,20.04,33.07,38.37
2137,2022010045,student,2022,软件工程,2022级软工3班,平衡辅助型,2026-04-10 20:19:00,38.84,47.54,68.72,46.92,40.19,36.01,42.56,23.53,34.33,37.76
2138,2022040023,student,2022,数据科学与大数据技术,2022级数科1班,效率驱动型,2025-10-14 21:09:00,74.84,75.33,78.73,54.29,44.61,45.95,47.67,35.5,45.03,46.84
2138,2022040023,student,2022,数据科学与大数据技术,2022级数科1班,效率驱动型,2025-12-23 20:15:00,66.44,70.16,76.2,62.65,48.38,45.68,53.03,38.15,35.82,51.53
2138,2022040023,student,2022,数据科学与大数据技术,2022级数科1班,效率驱动型,2026-01-10 18:07:00,69.29,78.01,77.44,55.97,50.92,49.11,51.67,45.1,41.14,48.98
2139,2025080023,student,2025,财务管理,2025级财管1班,谨慎低频型,2025-09-22 17:40:00,9.4,29.99,33.02,22.51,26.02,16.97,32.27,19.77,22.5,20.92
2139,2025080023,student,2025,财务管理,2025级财管1班,谨慎低频型,2025-10-16 20:29:00,11.92,25.69,27.19,23.31,17.23,19.37,18.26,24.97,16.61,23.84
2139,2025080023,student,2025,财务管理,2025级财管1班,谨慎低频型,2026-01-14 21:19:00,0.89,27.44,26.83,23.7,19.12,16.05,19.5,14.48,12.49,16.31
2139,2025080023,student,2025,财务管理,2025级财管1班,谨慎低频型,2026-04-09 18:40:00,16.25,32.51,29.44,24.86,15.79,24.68,24.61,17.53,19.64,21.49
2140,2023090022,student,2023,汉语言文学,2023级汉文2班,平衡辅助型,2025-12-25 22:12:00,36.72,46.31,57.82,46.36,34.99,34.17,46.67,26.6,34.7,39.27
2140,2023090022,student,2023,汉语言文学,2023级汉文2班,平衡辅助型,2026-03-17 21:28:00,29.27,44.25,58.96,45.36,43.19,34.33,40.99,21.07,35.83,43.7
2141,2022030025,student,2022,人工智能,2022级人工智能1班,效率驱动型,2025-09-14 18:10:00,52.11,65.68,77.28,53.36,46.45,45.68,56.13,33.02,41.26,41.22
2141,2022030025,student,2022,人工智能,2022级人工智能1班,效率驱动型,2025-11-13 22:12:00,54.25,65.72,72.54,47.3,51.64,40.81,53.33,34.19,32.59,56.26
2141,2022030025,student,2022,人工智能,2022级人工智能1班,效率驱动型,2025-12-24 23:31:00,55.8,72.15,67.19,50.68,48.85,45.07,52.43,36.73,39.46,46.38
2141,2022030025,student,2022,人工智能,2022级人工智能1班,效率驱动型,2026-03-16 18:10:00,48.22,64.56,73.15,52.72,49.42,42.54,58.59,37.92,43.53,54.63
2141,2022030025,student,2022,人工智能,2022级人工智能1班,效率驱动型,2026-04-07 20:20:00,56.54,62.75,67.29,50.82,52.74,38.09,49.39,37.85,37.66,46.18
2142,2025040030,student,2025,数据科学与大数据技术,2025级数科2班,平衡辅助型,2025-09-17 17:35:00,47.28,58.75,54.23,44.77,39.31,33.07,45.14,27.71,34.65,43.81
2142,2025040030,student,2025,数据科学与大数据技术,2025级数科2班,平衡辅助型,2025-11-12 22:02:00,42.29,56.33,68.61,44.59,43.2,29.28,45.76,35.75,38.74,44.3
2143,2022020023,student,2022,计算机科学与技术,2022级计科2班,泛化依赖型,2026-03-16 21:05:00,74.23,72.36,82.98,62.3,44.88,44.14,57.3,41.43,54.08,57.2
